

<<START>>,<<FMS_TRADER_CONT_SPLIT_PLANT>>,,,,,, 	(17-JUN-2025 12:06:01)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823078,4,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823079,4,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823080,4,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823081,4,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823082,4,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823078,3,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823079,3,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823080,3,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823081,3,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823082,3,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823078,2,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823079,2,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823080,2,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823081,2,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823082,2,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823078,1,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823079,1,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823080,1,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823081,1,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823082,1,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823078,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823079,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823080,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823081,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823082,0,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823083,0,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823084,0,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823085,0,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823086,0,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823087,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823088,3,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823088,2,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823088,1,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823088,0,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823089,0,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,154, 0, 0,823090,1,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823090,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823091,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,823092,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824014,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824015,2,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824016,2,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824015,1,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824016,1,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824015,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824016,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824017,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824018,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824019,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824020,1,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,824020,0,1,D, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,825002,2,4,T, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,825002,2,2,T, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,825002,1,2,T, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,825002,0,1,T, 	(17-JUN-2025 12:06:08)
2,154, 0, 0,825003,0,3,D, 	(17-JUN-2025 12:06:08)
2,124, 0, 0,822030,2,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,124, 0, 0,822030,1,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,124, 0, 0,822030,0,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,124, 0, 0,824021,2,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,124, 0, 0,824021,1,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,124, 0, 0,824021,0,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,61, 0, 0,822031,1,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,61, 0, 0,822031,0,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,61, 0, 0,823093,0,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,61, 0, 0,824022,2,2,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,61, 0, 0,824022,1,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,61, 0, 0,824022,0,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,61, 0, 0,824023,2,2,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,61, 0, 0,824023,1,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,61, 0, 0,824023,0,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,211, 0, 0,823094,1,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,211, 0, 0,823094,0,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,159, 0, 0,823095,1,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,159, 0, 0,823095,0,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,186, 0, 0,823096,1,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,186, 0, 0,823096,0,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,166, 0, 0,823097,5,1,T, 	(17-JUN-2025 12:06:08)
2,166, 0, 0,823098,5,1,T, 	(17-JUN-2025 12:06:08)
2,166, 0, 0,823097,4,1,T, 	(17-JUN-2025 12:06:08)
2,166, 0, 0,823098,4,1,T, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,166, 0, 0,823097,3,1,T, 	(17-JUN-2025 12:06:08)
2,166, 0, 0,823098,3,1,T, 	(17-JUN-2025 12:06:08)
2,null, , ,,,2,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,2,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,166, 0, 0,823097,2,1,T, 	(17-JUN-2025 12:06:08)
2,166, 0, 0,823098,2,1,T, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,166, 0, 0,823097,1,1,T, 	(17-JUN-2025 12:06:08)
2,166, 0, 0,823098,1,1,T, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,166, 0, 0,823097,0,1,T, 	(17-JUN-2025 12:06:08)
2,166, 0, 0,823098,0,1,T, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,166, 0, 0,824024,1,1,T, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,166, 0, 0,824024,0,1,T, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,64, 0, 0,823099,2,2,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,64, 0, 0,823099,1,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,64, 0, 0,823099,0,1,D, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,81, 0, 0,824025,0,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
2,181, 0, 0,824026,1,1,I, 	(17-JUN-2025 12:06:08)
2,181, 0, 0,824026,0,1,I, 	(17-JUN-2025 12:06:08)
2,null, , ,,,1,, 	(17-JUN-2025 12:06:08)	 (Not Inserted)
